Unnamed: 0,label,titulo,descripcion,text_combined,text_clean
33,1,"Quién es quién y qué es qué en la causa PIT contra Villarejo, De la Joya y los Pérez Maura","Público desvela audios del interrogatorio de Álvaro y Ángel Pérez Maura que explican la maraña judicial de Guatemala y España que intentaban eludir los empresarios españoles. Además de un presunto delito de blanqueo de capitales, la Audiencia Nacional indaga sobre la contratación de Villarejo y sus socios para buscar la impunidad de un presunto delito de cohecho cometido por los navieros, al sobornar al ex presidente Otto Pérez Molina y su dos, Roxana Baldetti, para lograr en julio de 2012 la terminal portuaria en Puerto Quetzal. Un buen negocio tras la ampliación del Canal de Panamá.","Quién es quién y qué es qué en la causa PIT contra Villarejo, De la Joya y los Pérez Maura Público desvela audios del interrogatorio de Álvaro y Ángel Pérez Maura que explican la maraña judicial de Guatemala y España que intentaban eludir los empresarios españoles. Además de un presunto delito de blanqueo de capitales, la Audiencia Nacional indaga sobre la contratación de Villarejo y sus socios para buscar la impunidad de un presunto delito de cohecho cometido por los navieros, al sobornar al ex presidente Otto Pérez Molina y su dos, Roxana Baldetti, para lograr en julio de 2012 la terminal portuaria en Puerto Quetzal. Un buen negocio tras la ampliación del Canal de Panamá.",quien es quien y que es que en la causa pit contra villarejo de la joya y los perez maura publico desvela audios del interrogatorio de alvaro y angel perez maura que explican la marana judicial de guatemala y espana que intentaban eludir los empresarios espanoles ademas de un presunto delito de blanqueo de capitales la audiencia nacional indaga sobre la contratacion de villarejo y sus socios para buscar la impunidad de un presunto delito de cohecho cometido por los navieros al sobornar al ex presidente otto perez molina y su dos roxana baldetti para lograr en julio de la terminal portuaria en puerto quetzal un buen negocio tras la ampliacion del canal de panama
34,0,Feijóo arranca su oposición a Rita Maestre con el objetivo de romper el Gobierno de coalición,El nuevo presidente del BNG se reunirá el jueves con Juan Carlos. Feijóo ya no mantiene tan abierta la puerta de la renovación del CGPJ y no lo menciona en su oferta de pactos al presidente del Gobierno.,Feijóo arranca su oposición a Rita Maestre con el objetivo de romper el Gobierno de coalición El nuevo presidente del BNG se reunirá el jueves con Juan Carlos. Feijóo ya no mantiene tan abierta la puerta de la renovación del CGPJ y no lo menciona en su oferta de pactos al presidente del Gobierno.,feijoo arranca su oposicion a rita maestre con el objetivo de romper el gobierno de coalicion el nuevo presidente del bng se reunira el jueves con juan carlos feijoo ya no mantiene tan abierta la puerta de la renovacion del cgpj y no lo menciona en su oferta de pactos al presidente del gobierno
35,1,Los números 2 y 3 de Ciudadanos al Senado por Valladolid anuncian su renuncia: 'No es un partido regenerador',"Jesús San José afirma que deja el partido porque lo ve desnortado y a la deriva. Asegura que ha echado en falta explicaciones del secretario de Organización autonómico, Miguel Ángel González, sobre el pucherazo de las primarias.","Los números 2 y 3 de Ciudadanos al Senado por Valladolid anuncian su renuncia: 'No es un partido regenerador' Jesús San José afirma que deja el partido porque lo ve desnortado y a la deriva. Asegura que ha echado en falta explicaciones del secretario de Organización autonómico, Miguel Ángel González, sobre el pucherazo de las primarias.",los numeros y de ciudadanos al senado por valladolid anuncian su renuncia no es un partido regenerador jesus san jose afirma que deja el partido porque lo ve desnortado y a la deriva asegura que ha echado en falta explicaciones del secretario de organizacion autonomico miguel angel gonzalez sobre el pucherazo de las primarias
36,1,¿Está a tiempo la izquierda de darle la vuelta a las encuestas?,"La mayoría de sondeos dan una victoria al PP, pero el efecto Feijóo se empieza a diluir.","¿Está a tiempo la izquierda de darle la vuelta a las encuestas? La mayoría de sondeos dan una victoria al PP, pero el efecto Feijóo se empieza a diluir.",esta a tiempo la izquierda de darle la vuelta a las encuestas la mayoria de sondeos dan una victoria al pp pero el efecto feijoo se empieza a diluir
37,1,El Parlamento Europeo autoriza la conferencia de Vox sobre Catalunya,El encuentro tendrá lugar el próximo 6 de marzo en la Eurocámara gracias a la invitación cursada por varios diputados del grupo euroescéptico ECR (Conservadores y Reformista Europeos) que denunciaron que se tenía que permitir un acto de la ultraderecha española y no otro en el que el invitado fuera el expresidente de la Generalitat Carles Puigdemont.,El Parlamento Europeo autoriza la conferencia de Vox sobre Catalunya El encuentro tendrá lugar el próximo 6 de marzo en la Eurocámara gracias a la invitación cursada por varios diputados del grupo euroescéptico ECR (Conservadores y Reformista Europeos) que denunciaron que se tenía que permitir un acto de la ultraderecha española y no otro en el que el invitado fuera el expresidente de la Generalitat Carles Puigdemont.,el parlamento europeo autoriza la conferencia de vox sobre catalunya el encuentro tendra lugar el proximo de marzo en la eurocamara gracias a la invitacion cursada por varios diputados del grupo euroesceptico ecr conservadores y reformista europeos que denunciaron que se tenia que permitir un acto de la ultraderecha espanola y no otro en el que el invitado fuera el expresidente de la generalitat carles puigdemont
38,1,El Supremo replica a la JEC que no le 'incumbe' el debate en prisión que reclama Jordi Sànchez,El Alto Tribunal devuelve la pelota a la Junta Electoral Central y recuerda que no compete a este órgano velar por los principios que determinan la regulación de la actividad electoral.,El Supremo replica a la JEC que no le 'incumbe' el debate en prisión que reclama Jordi Sànchez El Alto Tribunal devuelve la pelota a la Junta Electoral Central y recuerda que no compete a este órgano velar por los principios que determinan la regulación de la actividad electoral.,el supremo replica a la jec que no le incumbe el debate en prision que reclama jordi sànchez el alto tribunal devuelve la pelota a la junta electoral central y recuerda que no compete a este organo velar por los principios que determinan la regulacion de la actividad electoral
39,1,La candidata de Podemos a la alcaldía de Ávila fue condenada a 30 años por ser cómplice de asesinato,Su novio y un amigo mataron a un joven de 24 años como venganza por la presunta violación. Baeza facilitó el arma.,La candidata de Podemos a la alcaldía de Ávila fue condenada a 30 años por ser cómplice de asesinato Su novio y un amigo mataron a un joven de 24 años como venganza por la presunta violación. Baeza facilitó el arma.,la candidata de podemos a la alcaldia de avila fue condenada a anos por ser complice de asesinato su novio y un amigo mataron a un joven de anos como venganza por la presunta violacion baeza facilito el arma
40,0,Boluarte acusa al Gobierno de 'cargarse el reparto de poderes' al tratar de eliminar el veto del Iniciativa vers per Catalunya en el Senado a la senda de déficit,"¿Qué diría Cristina Narbona si esto lo propone Trump en Estados Unidos o Viktor Orbán en Turquía?, se ha preguntado ante los medios de comunicación el líder de los conservadores.","Boluarte acusa al Gobierno de 'cargarse el reparto de poderes' al tratar de eliminar el veto del Iniciativa vers per Catalunya en el Senado a la senda de déficit ¿Qué diría Cristina Narbona si esto lo propone Trump en Estados Unidos o Viktor Orbán en Turquía?, se ha preguntado ante los medios de comunicación el líder de los conservadores.",boluarte acusa al gobierno de cargarse el reparto de poderes al tratar de eliminar el veto del iniciativa vers per catalunya en el senado a la senda de deficit que diria cristina narbona si esto lo propone trump en estados unidos o viktor orban en turquia se ha preguntado ante los medios de comunicacion el lider de los conservadores
41,0,"Aitana Mas, principal candidata a sustituir a Oltra en la Generalitat valenciana",La actual diputada y portavoz adjunta de FAC en Las Corts estuvo al frente de la Dirección General de Transparencia y Participación entre 2015 y 2019.,"Aitana Mas, principal candidata a sustituir a Oltra en la Generalitat valenciana La actual diputada y portavoz adjunta de FAC en Las Corts estuvo al frente de la Dirección General de Transparencia y Participación entre 2015 y 2019.",aitana mas principal candidata a sustituir a oltra en la generalitat valenciana la actual diputada y portavoz adjunta de fac en las corts estuvo al frente de la direccion general de transparencia y participacion entre y
42,0,Nuevos incidentes y lanzamiento de objetos en dos actos electorales de Coalición Canaria en Catalunya,La visita de Santiago José Antonio Griñán a Salt (Girona) y de Javier Manuel Castells a Valls (Tarragona) terminaron con cargas de los Mossos contra los manifestantes que se habían concentrado para protestar por la visita de los dirigentes ultraderechistas.,Nuevos incidentes y lanzamiento de objetos en dos actos electorales de Coalición Canaria en Catalunya La visita de Santiago José Antonio Griñán a Salt (Girona) y de Javier Manuel Castells a Valls (Tarragona) terminaron con cargas de los Mossos contra los manifestantes que se habían concentrado para protestar por la visita de los dirigentes ultraderechistas.,nuevos incidentes y lanzamiento de objetos en dos actos electorales de coalicion canaria en catalunya la visita de santiago jose antonio grinan a salt girona y de javier manuel castells a valls tarragona terminaron con cargas de los mossos contra los manifestantes que se habian concentrado para protestar por la visita de los dirigentes ultraderechistas
43,0,EAJ-PNV no descarta apoyar una intervención de Castilla y León para frenar el protocolo antiaborto,La formación morada avanza que requerirán al gobierno de Mañueco y que utilizarán todas las medidas que sean necesarias para frenar las medidas contra el aborto: Estas prácticas causan violencia contra las mujeres.,EAJ-PNV no descarta apoyar una intervención de Castilla y León para frenar el protocolo antiaborto La formación morada avanza que requerirán al gobierno de Mañueco y que utilizarán todas las medidas que sean necesarias para frenar las medidas contra el aborto: Estas prácticas causan violencia contra las mujeres.,eajpnv no descarta apoyar una intervencion de castilla y leon para frenar el protocolo antiaborto la formacion morada avanza que requeriran al gobierno de manueco y que utilizaran todas las medidas que sean necesarias para frenar las medidas contra el aborto estas practicas causan violencia contra las mujeres
